GENE_ENTREZ_ID,GENE_SYMBOL,DISEASE_IDS
11284,PNKP,"OMIM:616267,OMIM:613402,ORPHA:459033,OMIM:605589,ORPHA:1934"
10908,PNPLA6,"ORPHA:139480,ORPHA:1173,ORPHA:2377,OMIM:245800,OMIM:215470,OMIM:612020,OMIM:275400,ORPHA:1180"
23509,POFUT1,"OMIM:615327,ORPHA:79145"
56983,POGLUT1,"ORPHA:79145,OMIM:615696,OMIM:617232"
5422,POLA1,"ORPHA:163976,OMIM:301220,OMIM:301030"
5424,POLD1,"OMIM:615381,ORPHA:447877,OMIM:612591"
5426,POLE,"OMIM:615083,ORPHA:447877,OMIM:615139,ORPHA:85173,OMIM:618336"
5428,POLG,"ORPHA:94125,OMIM:607459,OMIM:157640,OMIM:258450,ORPHA:254886,OMIM:203700,ORPHA:298,OMIM:603041,ORPHA:726,OMIM:613662,ORPHA:70595,ORPHA:254892"
84172,POLR1B,"OMIM:618939,ORPHA:861"
9533,POLR1C,"OMIM:616494,OMIM:248390,ORPHA:88637,ORPHA:861"
51082,POLR1D,"OMIM:613717,ORPHA:861"
11128,POLR3A,"ORPHA:447896,OMIM:264090,ORPHA:88637,OMIM:607694,ORPHA:3455"
51728,POLR3K,OMIM:619310
55624,POMGNT1,"ORPHA:588,OMIM:617123,OMIM:253280,OMIM:613157,ORPHA:899,OMIM:613151,ORPHA:370959,ORPHA:791"
84892,POMGNT2,"ORPHA:899,OMIM:618135,OMIM:614830"
84197,POMK,"ORPHA:899,ORPHA:370959,OMIM:616094,OMIM:615249"
10585,POMT1,"ORPHA:588,OMIM:609308,ORPHA:899,ORPHA:370968,ORPHA:370959,ORPHA:370980,ORPHA:86812,OMIM:613155,OMIM:236670"
29954,POMT2,"OMIM:613158,ORPHA:588,ORPHA:206559,OMIM:613150,OMIM:613156,ORPHA:899,ORPHA:370968,ORPHA:370959,OMIM:236670"
5447,POR,"ORPHA:95699,OMIM:207410,ORPHA:83,OMIM:201750,OMIM:613571"
64840,PORCN,"OMIM:305600,ORPHA:2092"
5449,POU1F1,"ORPHA:95494,ORPHA:226307,OMIM:613038"
5455,POU3F3,OMIM:618604
5500,PPP1CB,"OMIM:617506,ORPHA:2701"
4659,PPP1R12A,OMIM:618820
84919,PPP1R15B,"OMIM:616817,ORPHA:391408"
10084,PQBP1,"OMIM:309500,ORPHA:93947,ORPHA:93945,ORPHA:93950,ORPHA:93946"
768206,PRCD,"OMIM:610599,ORPHA:791"
63976,PRDM16,"OMIM:615373,ORPHA:1606,ORPHA:154"
5573,PRKAR1A,"ORPHA:1359,ORPHA:615,OMIM:610489,ORPHA:189439,OMIM:255960,ORPHA:950,OMIM:101800,ORPHA:280651,OMIM:160980,ORPHA:520"
5591,PRKDC,OMIM:615966
54496,PRMT7,"ORPHA:464288,OMIM:617157"
60675,PROK2,"OMIM:610628,ORPHA:432,ORPHA:478"
128674,PROKR2,"ORPHA:432,ORPHA:95496,OMIM:244200,ORPHA:478,ORPHA:3157"
8842,PROM1,"OMIM:612657,OMIM:603786,ORPHA:1872,ORPHA:827,OMIM:612095,ORPHA:791,OMIM:608051"
5626,PROP1,"ORPHA:95494,ORPHA:226307,OMIM:262600,ORPHA:90695"
9129,PRPF3,"OMIM:601414,ORPHA:791"
26121,PRPF31,"OMIM:600138,ORPHA:791"
9128,PRPF4,"OMIM:615922,ORPHA:791"
24148,PRPF6,"OMIM:613983,ORPHA:791"
10594,PRPF8,"OMIM:600059,ORPHA:791"
5961,PRPH2,"ORPHA:75377,OMIM:608161,ORPHA:1872,OMIM:136880,OMIM:608133,ORPHA:827,OMIM:169150,ORPHA:99000,OMIM:613105,ORPHA:791,ORPHA:52427"
5396,PRRX1,"ORPHA:990,OMIM:202650"
55851,PSENEN,"OMIM:613736,ORPHA:79145"
5696,PSMB8,OMIM:256040
5718,PSMD12,"OMIM:617516,ORPHA:529962,ORPHA:528084"
5723,PSPH,"ORPHA:79350,OMIM:614023"
5727,PTCH1,"ORPHA:93925,OMIM:109400,ORPHA:280200,ORPHA:93926,ORPHA:93924,OMIM:610828,ORPHA:280195,OMIM:605462,ORPHA:77301,ORPHA:377,ORPHA:220386"
8643,PTCH2,"OMIM:155255,OMIM:109400,OMIM:605462,ORPHA:377"
9791,PTDSS1,"OMIM:151050,ORPHA:2658"
5728,PTEN,"ORPHA:137608,ORPHA:109,OMIM:158350,ORPHA:101070,OMIM:176807,ORPHA:65285,ORPHA:201,ORPHA:2969,ORPHA:744,OMIM:605309,ORPHA:145,ORPHA:79076,OMIM:607174"
5781,PTPN11,"OMIM:163950,ORPHA:2499,OMIM:607785,ORPHA:648,ORPHA:500,OMIM:156250,OMIM:151100"
26191,PTPN22,"OMIM:180300,ORPHA:85410,OMIM:222100,ORPHA:900,ORPHA:3437,ORPHA:397,ORPHA:85408,OMIM:152700"
25930,PTPN23,"ORPHA:528084,OMIM:618890"
51651,PTRH2,"OMIM:616263,ORPHA:456312"
22827,PUF60,"ORPHA:508498,OMIM:615583,ORPHA:508488"
54517,PUS7,"OMIM:618342,ORPHA:528084"
145624,PWAR1,OMIM:176270
791114,PWRN1,OMIM:176270
5831,PYCR1,"OMIM:614438,OMIM:612940,ORPHA:2078"
22931,RAB18,"OMIM:614222,ORPHA:2510"
51715,RAB23,"OMIM:201000,ORPHA:65759"
22930,RAB3GAP1,"OMIM:619420,ORPHA:1387,OMIM:600118,ORPHA:2510"
25782,RAB3GAP2,"ORPHA:1387,OMIM:614225,ORPHA:401830,ORPHA:2510,OMIM:212720"
5879,RAC1,"ORPHA:500159,OMIM:617751"
5881,RAC3,OMIM:618577
5885,RAD21,"ORPHA:199,OMIM:614701,OMIM:611376"
10111,RAD50,"ORPHA:145,OMIM:613078"
5888,RAD51,"OMIM:614508,ORPHA:84,ORPHA:238722,OMIM:617244,ORPHA:145,OMIM:114480"
5889,RAD51C,"ORPHA:84,OMIM:613399,OMIM:613390,ORPHA:145"
5892,RAD51D,ORPHA:145
5894,RAF1,"OMIM:611554,ORPHA:648,ORPHA:500,ORPHA:154,OMIM:615916,OMIM:611553"
5913,RAPSN,"OMIM:616326,OMIM:618388,ORPHA:98913,ORPHA:994"
5915,RARB,"OMIM:615524,ORPHA:2470"
5932,RBBP8,"OMIM:251255,ORPHA:808,OMIM:606744"
8241,RBM10,"OMIM:311900,ORPHA:2886"
27316,RBMX,OMIM:300238
5940,RBMY1A1,"OMIM:415000,ORPHA:1646"
5949,RBP3,"OMIM:615233,OMIM:268000,ORPHA:791"
145226,RDH12,"OMIM:612712,ORPHA:65,ORPHA:791"
9401,RECQL4,"ORPHA:1225,OMIM:218600,OMIM:266280,ORPHA:221016,OMIM:268400"
92840,REEP6,"ORPHA:791,OMIM:617304"
473,RERE,"ORPHA:1606,OMIM:616975,ORPHA:494344"
55159,RFWD3,"ORPHA:84,OMIM:617784"
5995,RGR,"OMIM:613769,ORPHA:791"
6010,RHO,"ORPHA:215,OMIM:613731,OMIM:136880,ORPHA:791,ORPHA:52427,OMIM:610445"
54453,RIN2,"OMIM:613075,ORPHA:217335"
54101,RIPK4,"ORPHA:1401,OMIM:214350,OMIM:263650,ORPHA:1234"
134701,RIPPLY2,"OMIM:616566,ORPHA:2311"
6016,RIT1,"OMIM:615355,ORPHA:648"
6017,RLBP1,"OMIM:136880,OMIM:607475,OMIM:607476,ORPHA:791,ORPHA:85128,ORPHA:52427"
51132,RLIM,"OMIM:300978,ORPHA:528084"
10535,RNASEH2A,"OMIM:610333,ORPHA:51"
79621,RNASEH2B,"OMIM:610181,ORPHA:51"
84153,RNASEH2C,"ORPHA:51,OMIM:610329"
6041,RNASEL,OMIM:601518
7737,RNF113A,"OMIM:300953,ORPHA:33364"
54894,RNF43,"ORPHA:157798,OMIM:617108"
100151683,RNU4ATAC,"OMIM:226960,OMIM:616651,ORPHA:2636,ORPHA:1824,ORPHA:353298,OMIM:210710"
6094,ROM1,"OMIM:268000,OMIM:608133,ORPHA:791"
4920,ROR2,"ORPHA:1507,OMIM:113000,OMIM:268310"
6095,RORA,OMIM:618060
6101,RP1,"OMIM:180100,ORPHA:791"
94137,RP1L1,"OMIM:613587,OMIM:618826,ORPHA:791"
6102,RP2,"OMIM:312600,ORPHA:791"
6100,RP9,"OMIM:180104,ORPHA:791"
6121,RPE65,"OMIM:204100,OMIM:613794,OMIM:618697,ORPHA:65,ORPHA:791,ORPHA:364055"
6103,RPGR,"ORPHA:244,OMIM:300455,OMIM:300029,ORPHA:49382,ORPHA:1872,OMIM:300834,OMIM:304020,ORPHA:791"
57096,RPGRIP1,"ORPHA:564,OMIM:608194,ORPHA:1872,OMIM:613826,ORPHA:65"
23322,RPGRIP1L,"ORPHA:564,ORPHA:220497,OMIM:611560,OMIM:611561,ORPHA:1454,OMIM:619113"
6134,RPL10,"OMIM:300998,ORPHA:435938,ORPHA:459070"
6135,RPL11,"OMIM:612562,ORPHA:124"
6138,RPL15,"ORPHA:124,OMIM:615550"
6141,RPL18,"OMIM:618310,ORPHA:124"
6154,RPL26,"OMIM:614900,ORPHA:124"
6155,RPL27,"OMIM:617408,ORPHA:124"
11224,RPL35,"OMIM:618312,ORPHA:124"
6165,RPL35A,"OMIM:612528,ORPHA:124"
6125,RPL5,"OMIM:612561,ORPHA:124"
6204,RPS10,"OMIM:613308,ORPHA:124"
6210,RPS15A,"OMIM:618313,ORPHA:124"
6218,RPS17,"OMIM:612527,ORPHA:124"
6223,RPS19,"OMIM:105650,ORPHA:124"
6229,RPS24,"OMIM:610629,ORPHA:124"
6231,RPS26,"OMIM:613309,ORPHA:124"
6232,RPS27,"OMIM:617409,ORPHA:124"
6234,RPS28,"OMIM:606164,ORPHA:124"
6235,RPS29,"OMIM:615909,ORPHA:124"
6201,RPS7,"OMIM:612563,ORPHA:124"
22800,RRAS2,"OMIM:618624,ORPHA:648"
284654,RSPO1,"OMIM:610644,ORPHA:85112"
340419,RSPO2,"ORPHA:3301,OMIM:618022,OMIM:618021"
51750,RTEL1,"OMIM:615190,OMIM:616373,ORPHA:1775,ORPHA:3322,ORPHA:2032"
25914,RTTN,"OMIM:614833,ORPHA:468631"
10329,RXYLT1,"OMIM:615041,ORPHA:899"
6261,RYR1,"OMIM:255310,ORPHA:466650,ORPHA:169186,OMIM:255320,ORPHA:178145,OMIM:145600,ORPHA:424107,ORPHA:324581,ORPHA:169189,ORPHA:597,ORPHA:423,OMIM:117000,ORPHA:98905"
6295,SAG,"OMIM:613758,ORPHA:215,ORPHA:75382,OMIM:258100,ORPHA:791"
6299,SALL1,"OMIM:107480,ORPHA:857"
54809,SAMD9,"OMIM:619041,OMIM:617053,OMIM:610455"
25939,SAMHD1,"OMIM:614415,OMIM:612952,ORPHA:51"
6304,SATB1,"OMIM:619228,OMIM:619229,ORPHA:528084"
23314,SATB2,"OMIM:612313,ORPHA:251019,ORPHA:576283,ORPHA:251028"
6309,SC5D,"OMIM:607330,ORPHA:46059"
49855,SCAPER,"ORPHA:791,OMIM:618195,ORPHA:110"
6324,SCN1B,"OMIM:617350,ORPHA:871,OMIM:612838,ORPHA:1934,ORPHA:130,OMIM:604233,ORPHA:36387,ORPHA:33069,OMIM:615377"
6326,SCN2A,"OMIM:607745,ORPHA:1934,ORPHA:306,ORPHA:36387,OMIM:618924,OMIM:613721,ORPHA:3451,ORPHA:33069"
222663,SCUBE3,OMIM:619184
55681,SCYL2,OMIM:618766
10806,SDCCAG8,"OMIM:615993,ORPHA:3156,OMIM:613615,ORPHA:110"
6390,SDHB,"ORPHA:201,ORPHA:3208,ORPHA:97286,OMIM:171300,ORPHA:29072,OMIM:606864,ORPHA:276621,OMIM:115310,OMIM:619224,OMIM:606764,ORPHA:44890"
6391,SDHC,"OMIM:605373,ORPHA:201,ORPHA:97286,ORPHA:29072,OMIM:606864,OMIM:606764,ORPHA:44890"
6392,SDHD,"ORPHA:201,OMIM:619167,ORPHA:3208,OMIM:168000,ORPHA:97286,ORPHA:100093,OMIM:171300,ORPHA:29072,OMIM:606864,ORPHA:276621"
10484,SEC23A,"OMIM:607812,ORPHA:50814"
10483,SEC23B,"OMIM:616858,ORPHA:201,OMIM:224100"
10371,SEMA3A,"ORPHA:130,ORPHA:478,OMIM:614897"
9723,SEMA3E,"OMIM:214800,OMIM:146110,ORPHA:138"
64218,SEMA4A,"OMIM:610283,ORPHA:440437,OMIM:610282,ORPHA:1872,ORPHA:791"
26040,SETBP1,"OMIM:269150,ORPHA:798,OMIM:616078,ORPHA:436151"
9739,SETD1A,"OMIM:619056,OMIM:618832"
29072,SETD2,"OMIM:616831,ORPHA:821"
55209,SETD5,"OMIM:615761,ORPHA:404440"
8879,SGPL1,OMIM:617575
6469,SHH,"ORPHA:93925,ORPHA:280200,ORPHA:2162,ORPHA:93926,ORPHA:3332,ORPHA:280195,ORPHA:93321,OMIM:611638,ORPHA:220386,OMIM:269160,OMIM:142945,OMIM:147250,ORPHA:93405,ORPHA:93924"
8036,SHOC2,"OMIM:607721,ORPHA:2701"
6477,SIAH1,OMIM:619314
150094,SIK1,"ORPHA:1935,ORPHA:1934,ORPHA:3451,OMIM:616341"
25942,SIN3A,"OMIM:613406,ORPHA:94065,ORPHA:500166"
6496,SIX3,"ORPHA:93925,OMIM:269160,ORPHA:280200,ORPHA:2162,ORPHA:93926,OMIM:157170,ORPHA:93924,ORPHA:280195,ORPHA:220386"
4990,SIX6,"OMIM:206900,OMIM:212550"
6497,SKI,"OMIM:182212,ORPHA:1606,ORPHA:2462"
6558,SLC12A2,"OMIM:619083,ORPHA:88616,OMIM:619080,OMIM:619081,ORPHA:528084"
6567,SLC16A2,"ORPHA:59,OMIM:300523"
6572,SLC18A3,"OMIM:617239,ORPHA:994,ORPHA:98914"
10560,SLC19A2,"OMIM:249270,ORPHA:49827"
1468,SLC25A10,OMIM:618972
79751,SLC25A22,"ORPHA:1935,ORPHA:1934,OMIM:609304"
29957,SLC25A24,"ORPHA:2095,OMIM:612289,ORPHA:2963"
1836,SLC26A2,"OMIM:226900,OMIM:256050,ORPHA:93298,ORPHA:628,OMIM:222600,ORPHA:56304,ORPHA:93307,OMIM:600972"
55315,SLC29A3,"ORPHA:168569,OMIM:602782,ORPHA:1782"
10568,SLC34A2,"ORPHA:60025,OMIM:265100"
23169,SLC35D1,"OMIM:269250,ORPHA:3144"
55630,SLC39A4,"OMIM:201100,ORPHA:37"
57709,SLC7A14,"OMIM:615725,ORPHA:791"
84464,SLX4,"ORPHA:84,OMIM:613951"
4089,SMAD4,"ORPHA:91387,OMIM:260350,ORPHA:329971,ORPHA:2588,OMIM:175050,ORPHA:774,OMIM:139210,ORPHA:1333,OMIM:174900"
6595,SMARCA2,"OMIM:601358,ORPHA:3051,ORPHA:2728,OMIM:619293"
6597,SMARCA4,"ORPHA:1465,OMIM:614609,OMIM:613325"
6598,SMARCB1,"OMIM:162091,OMIM:614608,ORPHA:1465,OMIM:609322,ORPHA:99966,ORPHA:2495"
6601,SMARCC2,"OMIM:618362,ORPHA:1465"
6602,SMARCD1,"OMIM:618779,ORPHA:1465"
6605,SMARCE1,"OMIM:616938,ORPHA:1465,ORPHA:2495,OMIM:607174"
8243,SMC1A,"ORPHA:199,ORPHA:3095,OMIM:301044,OMIM:300590,ORPHA:220386"
9126,SMC3,"ORPHA:199,OMIM:610759"
23347,SMCHD1,"OMIM:603457,ORPHA:269,ORPHA:2250,OMIM:158901"
55181,SMG8,OMIM:619268
6608,SMO,"ORPHA:1553,OMIM:601707,OMIM:605462,OMIM:241800,ORPHA:2495,ORPHA:388"
64093,SMOC1,"ORPHA:1106,OMIM:206920"
6611,SMS,"ORPHA:3063,OMIM:309583"
338433,SNORD115-1,"ORPHA:177901,OMIM:176270,ORPHA:177910,ORPHA:177904"
100033413,SNORD116-1,"ORPHA:177901,OMIM:176270,ORPHA:177910,ORPHA:177904"
23020,SNRNP200,"OMIM:610359,ORPHA:791"
6638,SNRPN,"ORPHA:177901,OMIM:176270,ORPHA:177910,OMIM:209850,ORPHA:177904,ORPHA:177907,ORPHA:98754,ORPHA:411515,OMIM:105830"
402381,SOHLH1,"ORPHA:399805,OMIM:617690,OMIM:618115"
6654,SOS1,"ORPHA:2024,OMIM:610733,ORPHA:648,OMIM:135300"
6655,SOS2,"OMIM:616559,ORPHA:648"
6663,SOX10,"OMIM:613266,OMIM:611584,ORPHA:895,ORPHA:163746,ORPHA:478,ORPHA:897,OMIM:609136"
6664,SOX11,"OMIM:615866,ORPHA:1465"
54345,SOX18,"ORPHA:69735,OMIM:137940,OMIM:607823"
6657,SOX2,"OMIM:206900,ORPHA:77298,ORPHA:3157"
6658,SOX3,"OMIM:312000,ORPHA:3157,ORPHA:67045,OMIM:300123,ORPHA:90695,ORPHA:393"
6659,SOX4,"OMIM:618506,ORPHA:1465"
6662,SOX9,"ORPHA:242,ORPHA:251510,ORPHA:718,OMIM:114290,ORPHA:2138,ORPHA:140,ORPHA:393"
55812,SPATA7,"OMIM:604232,ORPHA:65,ORPHA:791,ORPHA:364055"
23384,SPECC1L,"OMIM:145420,OMIM:600251,OMIM:145410,ORPHA:1519"
23013,SPEN,"ORPHA:1606,OMIM:619312"
81848,SPRY4,"ORPHA:432,OMIM:615266,ORPHA:478,OMIM:146110"
6711,SPTBN1,OMIM:619475
10011,SRA1,OMIM:146110
10847,SRCAP,"OMIM:136140,ORPHA:2044"
6716,SRD5A2,"ORPHA:753,OMIM:264600"
6736,SRY,"ORPHA:242,ORPHA:1772,ORPHA:251510,ORPHA:2138,OMIM:400044,OMIM:400045,ORPHA:393"
6748,SSR4,"ORPHA:370927,OMIM:300934"
246329,STAC3,"ORPHA:168572,OMIM:255995"
10274,STAG1,"OMIM:617635,ORPHA:502434"
6770,STAR,"ORPHA:361,OMIM:201710"
6775,STAT4,"ORPHA:85410,ORPHA:93552,ORPHA:117,ORPHA:85408"
6491,STIL,"ORPHA:2162,OMIM:612703,ORPHA:2512"
6794,STK11,"OMIM:155600,OMIM:273300,OMIM:260350,ORPHA:2869,OMIM:175200"
64220,STRA6,"OMIM:601186,ORPHA:2470"
412,STS,"ORPHA:461,ORPHA:281090,OMIM:308100"
3703,STT3A,"OMIM:615596,ORPHA:370921"
201595,STT3B,"ORPHA:370924,OMIM:615597"
6812,STXBP1,"ORPHA:3095,ORPHA:495818,OMIM:612164,ORPHA:442835,ORPHA:1934,ORPHA:178469,ORPHA:3451,ORPHA:33069"
8802,SUCLG1,"ORPHA:17,OMIM:245400"
51684,SUFU,"OMIM:155255,OMIM:109400,ORPHA:280200,OMIM:617757,ORPHA:475,ORPHA:2495,ORPHA:377,OMIM:607174"
23512,SUZ12,"OMIM:618786,ORPHA:3447"
374969,SVBP,"OMIM:618569,ORPHA:528084"
93426,SYCE1,"OMIM:616947,ORPHA:399805,OMIM:616950"
50511,SYCP3,"OMIM:270960,ORPHA:399805"
23345,SYNE1,"OMIM:610743,OMIM:618484,ORPHA:98853,ORPHA:88644,OMIM:612998"
8831,SYNGAP1,"ORPHA:1942,ORPHA:442835,OMIM:612621,ORPHA:178469,ORPHA:544254"
6866,TAC3,"ORPHA:432,OMIM:614839"
6870,TACR3,"ORPHA:432,ORPHA:478,OMIM:614840"
6875,TAF4B,"ORPHA:399805,OMIM:615841"
6878,TAF6,OMIM:617126
26115,TANC2,"ORPHA:528084,OMIM:618906"
202018,TAPT1,OMIM:616897
6897,TARS1,"ORPHA:33364,OMIM:618546"
55617,TASP1,OMIM:618950
128637,TBC1D20,"OMIM:615663,ORPHA:2510"
6904,TBCD,"ORPHA:496641,OMIM:617193"
6905,TBCE,"ORPHA:2323,OMIM:244460,ORPHA:93324,OMIM:241410,ORPHA:496756,OMIM:617207"
93627,TBCK,"ORPHA:488632,OMIM:616900"
79718,TBL1XR1,"ORPHA:487825,OMIM:616944,OMIM:602342,ORPHA:520"
6899,TBX1,"ORPHA:1727,OMIM:188400,ORPHA:567,OMIM:217095,OMIM:192430,ORPHA:3303,OMIM:187500"
6913,TBX15,"OMIM:260660,ORPHA:93333"
50945,TBX22,"OMIM:302905,ORPHA:921,OMIM:303400"
6926,TBX3,"OMIM:181450,ORPHA:3138"
9496,TBX4,"ORPHA:261279,ORPHA:238578,OMIM:147891,OMIM:601360,ORPHA:1509"
6942,TCF20,"ORPHA:528084,OMIM:618430"
6925,TCF4,"OMIM:613267,OMIM:610954,ORPHA:2896,ORPHA:171,ORPHA:178469"
6949,TCOF1,"OMIM:154500,ORPHA:861"
79600,TCTN1,"ORPHA:564,OMIM:614173,ORPHA:475"
79867,TCTN2,"ORPHA:564,OMIM:616654,ORPHA:475,OMIM:613885"
26123,TCTN3,"ORPHA:564,ORPHA:2754,ORPHA:2753,OMIM:614815,OMIM:258860"
122402,TDRD9,"ORPHA:399805,OMIM:618110"
7012,TERC,"ORPHA:1775,OMIM:614743,ORPHA:88,ORPHA:2032,OMIM:127550"
7015,TERT,"OMIM:178500,ORPHA:1775,ORPHA:3322,OMIM:601626,ORPHA:88,OMIM:613989,ORPHA:2032,OMIM:127550,OMIM:615134,OMIM:614742,ORPHA:618,ORPHA:2495,OMIM:609135"
56159,TEX11,"ORPHA:399805,OMIM:309120"
56155,TEX14,"ORPHA:399805,OMIM:617707"
56154,TEX15,"ORPHA:399805,OMIM:617960"
7020,TFAP2A,"ORPHA:1297,OMIM:113620"
23483,TGDS,"OMIM:616145,ORPHA:1388"
7050,TGIF1,"ORPHA:93925,ORPHA:280200,ORPHA:93926,OMIM:142946,ORPHA:93924,ORPHA:280195,ORPHA:220386"
57187,THOC2,"OMIM:300957,ORPHA:457240"
79228,THOC6,"OMIM:613680,ORPHA:363444"
26277,TINF2,"ORPHA:1775,ORPHA:3322,OMIM:613990,OMIM:127550,OMIM:268130"
54499,TMCO1,"ORPHA:1394,OMIM:213980"
84314,TMEM107,"OMIM:617563,ORPHA:564,OMIM:617562"
51259,TMEM216,"ORPHA:564,ORPHA:2318,OMIM:603194,ORPHA:2754,OMIM:608091"
79583,TMEM231,"ORPHA:2752,ORPHA:564,ORPHA:2318,OMIM:614970,OMIM:615397"
65062,TMEM237,"OMIM:614424,ORPHA:564,ORPHA:2318,ORPHA:220497,ORPHA:475"
9725,TMEM63A,OMIM:618688
91147,TMEM67,"ORPHA:564,OMIM:602152,OMIM:615991,OMIM:216360,ORPHA:475,OMIM:607361,OMIM:610688,ORPHA:1454,OMIM:613550"
54968,TMEM70,"ORPHA:1194,OMIM:614052"
9772,TMEM94,OMIM:618316
7132,TNFRSF1A,"ORPHA:329967,ORPHA:32960,OMIM:142680"
23112,TNRC6B,"OMIM:619243,ORPHA:528084"
114034,TOE1,"ORPHA:284339,OMIM:614969"
23116,TOGARAM1,OMIM:619185
4796,TONSL,"OMIM:271510,ORPHA:93357"
10210,TOPORS,"OMIM:609923,ORPHA:791"
7157,TP53,"ORPHA:3318,ORPHA:668,OMIM:259500,OMIM:114500,ORPHA:1501,OMIM:260500,OMIM:151623,ORPHA:524,OMIM:260350,ORPHA:2807,OMIM:618165,OMIM:137800,ORPHA:1333,ORPHA:145,OMIM:202300,OMIM:114480,OMIM:114550,OMIM:607107"
8626,TP63,"ORPHA:2440,ORPHA:1896,ORPHA:1071,ORPHA:69085,OMIM:103285,ORPHA:199306,OMIM:604292,OMIM:603543,ORPHA:199302,ORPHA:978,OMIM:106260,ORPHA:93930,OMIM:129400,OMIM:605289,ORPHA:141291"
7169,TPM2,"OMIM:255310,ORPHA:171881,ORPHA:1147,OMIM:108120,ORPHA:171436,ORPHA:171439,OMIM:609285,ORPHA:2020,ORPHA:1146"
51399,TRAPPC4,"OMIM:618741,ORPHA:528084"
11277,TREX1,"OMIM:192315,ORPHA:51,OMIM:610448,OMIM:152700,OMIM:225750,ORPHA:247691"
22954,TRIM32,"ORPHA:1878,OMIM:615988,OMIM:254110,ORPHA:110"
81603,TRIM8,ORPHA:1934
9320,TRIP12,"OMIM:617752,ORPHA:528084"
9325,TRIP4,"ORPHA:486815,OMIM:616866,OMIM:617066"
55621,TRMT1,"OMIM:618302,ORPHA:528084"
8295,TRRAP,"OMIM:618778,OMIM:618454"
7252,TSHB,"ORPHA:90674,OMIM:275100"
7259,TSPYL1,"ORPHA:168593,OMIM:608800"
90121,TSR2,"OMIM:300946,ORPHA:124"
9652,TTC37,"ORPHA:84064,OMIM:222470"
123016,TTC8,"OMIM:615985,OMIM:613464,ORPHA:791,ORPHA:110"
7275,TUB,"OMIM:616188,ORPHA:791"
203068,TUBB,"ORPHA:2505,OMIM:156610,OMIM:615771"
7287,TULP1,"OMIM:600132,ORPHA:65,ORPHA:791,OMIM:613843"
7291,TWIST1,"OMIM:180750,ORPHA:794,OMIM:101400,ORPHA:35093,ORPHA:35099,OMIM:123100,OMIM:617746,ORPHA:35098"
117581,TWIST2,"OMIM:200110,ORPHA:920,OMIM:227260,ORPHA:1807,ORPHA:1231,OMIM:209885"
10587,TXNRD2,"ORPHA:361,OMIM:617825,ORPHA:154"
7317,UBA1,"ORPHA:1145,OMIM:301054,OMIM:301830"
7319,UBE2A,"ORPHA:163956,OMIM:300860"
29089,UBE2T,"ORPHA:84,OMIM:616435"
197131,UBR1,"ORPHA:2315,OMIM:243800"
55148,UBR7,"OMIM:619189,ORPHA:528084"
7374,UNG,OMIM:608106
51733,UPB1,OMIM:613161
65109,UPF3B,"ORPHA:776,OMIM:300676,ORPHA:777"
84300,UQCC2,OMIM:615824
79650,USB1,"OMIM:604173,ORPHA:1775"
7399,USH2A,"OMIM:613809,ORPHA:231178,OMIM:276901,ORPHA:791"
7874,USP7,"OMIM:616863,ORPHA:500055"
8239,USP9X,"OMIM:300968,ORPHA:480880,ORPHA:777,OMIM:300919"
8287,USP9Y,"OMIM:415000,ORPHA:1646"
55697,VAC14,"ORPHA:3472,OMIM:617054"
81839,VANGL1,"OMIM:182940,OMIM:600145,ORPHA:3027"
7424,VEGFC,"ORPHA:79452,OMIM:615907"
7428,VHL,"ORPHA:892,OMIM:263400,OMIM:171300,ORPHA:29072,OMIM:144700,OMIM:193300,ORPHA:276621"
157680,VPS13B,"OMIM:216550,ORPHA:193"
57020,VPS35L,OMIM:619135
8936,WASF1,"OMIM:618707,ORPHA:528084"
9897,WASHC5,"OMIM:603563,ORPHA:7,OMIM:220210,ORPHA:100989"
23001,WDFY3,"OMIM:617520,ORPHA:528084"
51057,WDPCP,"OMIM:217085,ORPHA:1338,OMIM:615992,ORPHA:110"
55717,WDR11,"ORPHA:432,ORPHA:95496,OMIM:614858,ORPHA:478,OMIM:146110"
57539,WDR35,"ORPHA:1515,OMIM:613610,ORPHA:93271,OMIM:614091"
22884,WDR37,OMIM:618652
7466,WFS1,"OMIM:125853,OMIM:600965,ORPHA:3463,OMIM:222300,ORPHA:411590,OMIM:614296,OMIM:116400"
7473,WNT3,"ORPHA:3301,OMIM:273395"
54361,WNT4,"OMIM:158330,ORPHA:139466,ORPHA:247768,OMIM:611812"
7474,WNT5A,"OMIM:180700,ORPHA:3107"
7476,WNT7A,"OMIM:276820,ORPHA:2879,OMIM:228930"
55135,WRAP53,"OMIM:613988,ORPHA:1775"
7486,WRN,"ORPHA:902,OMIM:277700"
7490,WT1,"OMIM:156240,ORPHA:242,OMIM:608978,OMIM:194072,OMIM:194070,ORPHA:251510,ORPHA:656,ORPHA:83469,OMIM:136680,ORPHA:347,ORPHA:654,ORPHA:893,ORPHA:3097,OMIM:106210,OMIM:256370,OMIM:194080,ORPHA:220"
51741,WWOX,"ORPHA:442835,OMIM:616211,OMIM:133239,ORPHA:284282,ORPHA:251510,OMIM:614322,ORPHA:99977"
7507,XPA,"ORPHA:910,OMIM:278700"
7508,XPC,"ORPHA:910,OMIM:278720"
7516,XRCC2,"ORPHA:84,ORPHA:399805,OMIM:617247,OMIM:619145,OMIM:619146"
